Unnamed: 0,stop_id,direction_id,destination,headway_time_sec,stop_name
34,70035,1,Oak Grove,503.0799401129687,Malden Center
35,70036,0,Forest Hills,511.7326618509852,
36,70038,1,Wonderland,443.3161702353191,
37,70039,0,Bowdoin,445.7327160795427,Government Center
38,70040,1,Wonderland,439.8525705468403,Government Center
39,70041,0,Bowdoin,440.5773961260071,State
40,70042,1,Wonderland,440.35831005459096,State
41,70043,0,Bowdoin,438.94942180515017,Aquarium
42,70044,1,Wonderland,440.5337766499342,Aquarium
43,70045,0,Bowdoin,438.007915857368,Maverick
44,70046,1,Wonderland,439.5894611654927,Maverick
45,70047,0,Bowdoin,439.9731760049837,Airport
46,70048,1,Wonderland,441.078819814196,Airport
47,70049,0,Bowdoin,440.803584362522,Wood Island
48,70050,1,Wonderland,441.7405840585922,Wood Island
49,70051,0,Bowdoin,449.733405897102,Orient Heights
50,70052,1,Wonderland,440.7211986269599,Orient Heights
51,70053,0,Bowdoin,451.529713349089,Suffolk Downs
52,70054,1,Wonderland,440.33069826271344,Suffolk Downs
53,70055,0,Bowdoin,451.18408668260656,Beachmont
54,70056,1,Wonderland,440.1282456956724,Beachmont
55,70057,0,Bowdoin,451.36573696102073,Revere Beach
56,70058,1,Wonderland,443.4525909592062,Revere Beach
57,70060,0,Bowdoin,448.8358321852122,
58,70061,0,Braintree,706.8943152056694,Alewife
59,70061,0,Southbound,338.900822737472,Alewife
60,70063,0,Braintree,682.349223188009,Davis
