stop_id,direction_id,destination,headway_time_sec,stop_name,stop_desc,line,year
70206,0,Cleveland Circle,574.8827248908296,North Station,North Station - Green Line - Copley & West,green,2016
70206,0,Heath St,520.1050238001395,North Station,North Station - Green Line - Copley & West,green,2016
70206,0,Riverside,889.0305958132045,North Station,North Station - Green Line - Copley & West,green,2016
70207,1,Government Center,562.1740196078431,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2016
70207,1,Lechmere,573.1846353636179,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2016
70207,1,North Station,581.5782967032967,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2016
70207,1,Park St,632.0816326530612,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2016
70208,0,Cleveland Circle,527.2397660818714,Science Park/West End,Science Park/West End - Green Line - Copley & West,green,2016
70208,0,Heath St,523.2870727083715,Science Park/West End,Science Park/West End - Green Line - Copley & West,green,2016
70208,0,Riverside,909.7942583732057,Science Park/West End,Science Park/West End - Green Line - Copley & West,green,2016
70209,1,Government Center,561.5239852398524,,,green,2016
70209,1,Lechmere,550.7860640434002,,,green,2016
70209,1,North Station,589.0471869328494,,,green,2016
70209,1,Park St,569.1666666666666,,,unknown,2016
70210,0,Cleveland Circle,495.546875,,,green,2016
70210,0,Heath St,617.0051503572022,,,unknown,2016
70210,0,Riverside,938.4938271604939,,,green,2016
70211,0,Cleveland Circle,573.1881176157916,Saint Mary's Street,Saint Mary's Street - Green Line - (C) Cleveland Circle,green,2016
70212,1,Government Center,535.7323943661971,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2016
70212,1,Lechmere,426.52941176470586,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2016
70212,1,North Station,550.5431727593668,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2016
70212,1,Park St,548.3024193548387,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2016
70213,0,Cleveland Circle,583.1662683939127,Hawes Street,Hawes Street - Green Line - (C) Cleveland Circle,green,2016
70214,1,Government Center,784.5,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2016
70214,1,North Station,597.4330206952799,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2016
70214,1,Park St,796.0,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2016
70215,0,Cleveland Circle,614.6328711886875,Kent Street,Kent Street - Green Line - (C) Cleveland Circle,green,2016
70216,1,Government Center,668.5,Kent Street,Kent Street - Green Line - Park Street & North,green,2016
70216,1,Lechmere,117.0,Kent Street,Kent Street - Green Line - Park Street & North,green,2016
70216,1,North Station,546.7432645536726,Kent Street,Kent Street - Green Line - Park Street & North,green,2016
70216,1,Park St,1129.5,Kent Street,Kent Street - Green Line - Park Street & North,green,2016
70217,0,Cleveland Circle,554.1328668098571,Saint Paul Street,Saint Paul Street - Green Line - (C) Cleveland Circle,green,2016
70218,1,Government Center,457.3333333333333,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2016
70218,1,Lechmere,46.0,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2016
70218,1,North Station,532.3978416497489,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2016
70218,1,Park St,878.0,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2016
70219,0,Cleveland Circle,527.497445625229,Coolidge Corner,Coolidge Corner - Green Line - (C) Cleveland Circle,green,2016
70220,1,Government Center,664.8333333333334,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2016
70220,1,Lechmere,218.0,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2016
70220,1,North Station,545.2434827019586,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2016
70220,1,Park St,386.0,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2016
70223,0,Cleveland Circle,544.4469846453925,Summit Avenue,Summit Avenue - Green Line - (C) Cleveland Circle,green,2016
70224,1,Government Center,796.75,Summit Avenue,Summit Avenue - Green Line - Park Street & North,green,2016
70224,1,Lechmere,803.0,Summit Avenue,Summit Avenue - Green Line - Park Street & North,green,2016
70224,1,North Station,590.5851340313359,Summit Avenue,Summit Avenue - Green Line - Park Street & North,green,2016
70225,0,Cleveland Circle,602.3696485362473,Brandon Hall,Brandon Hall - Green Line - (C) Cleveland Circle,green,2016
70226,1,North Station,605.2511800923551,Brandon Hall,Brandon Hall - Green Line - Park Street & North,green,2016
70226,1,Park St,5.0,Brandon Hall,Brandon Hall - Green Line - Park Street & North,green,2016
70227,0,Cleveland Circle,565.1328946099701,Fairbanks Street,Fairbanks Street - Green Line - (C) Cleveland Circle,green,2016
70228,1,Government Center,229.0,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,green,2016
70228,1,North Station,565.0227472172186,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,green,2016
70229,0,Cleveland Circle,538.6216035783431,Washington Square,Washington Square - Green Line - (C) Cleveland Circle,green,2016
70230,1,Government Center,1569.0,Washington Square,Washington Square - Green Line - Park Street & North,green,2016
70230,1,Lechmere,666.0,Washington Square,Washington Square - Green Line - Park Street & North,green,2016
70230,1,North Station,548.1955801836807,Washington Square,Washington Square - Green Line - Park Street & North,green,2016
70231,0,Cleveland Circle,546.9250498979101,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,green,2016
70232,1,Government Center,751.3333333333334,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2016
70232,1,North Station,549.4021447721179,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2016
70232,1,Park St,345.0,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2016
70233,0,Cleveland Circle,544.6472616030866,Dean Road,Dean Road - Green Line - (C) Cleveland Circle,green,2016
70234,1,Government Center,313.0,Dean Road,Dean Road - Green Line - Park Street & North,green,2016
70234,1,Lechmere,585.0,Dean Road,Dean Road - Green Line - Park Street & North,green,2016
70234,1,North Station,552.5614199180474,Dean Road,Dean Road - Green Line - Park Street & North,green,2016
70234,1,Park St,626.5,Dean Road,Dean Road - Green Line - Park Street & North,green,2016
70235,0,Cleveland Circle,564.0918299445472,Englewood Avenue,Englewood Avenue - Green Line - (C) Cleveland Circle,green,2016
70236,1,Government Center,282.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2016
70236,1,Lechmere,634.5,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2016
70236,1,North Station,622.94011749651,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2016
70236,1,Park St,185.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2016
70237,0,Cleveland Circle,923.0,Cleveland Circle,Cleveland Circle - Green Line - Exit Only,green,2016
70238,1,Government Center,1363.6666666666667,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2016
70238,1,Lechmere,536.0,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2016
70238,1,North Station,958.957191780822,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2016
70239,0,Heath St,505.2524956077304,Prudential,Prudential - Green Line - (E) Heath Street,green,2016
70240,1,Government Center,210.33333333333334,Prudential,Prudential - Green Line - Park Street & North,green,2016
70240,1,Lechmere,507.8264084650897,Prudential,Prudential - Green Line - Park Street & North,green,2016
70240,1,North Station,497.0,Prudential,Prudential - Green Line - Park Street & North,green,2016
70240,1,Park St,40.5,Prudential,Prudential - Green Line - Park Street & North,green,2016
70241,0,Heath St,517.3145606660073,Symphony,Symphony - Green Line - (E) Heath Street,green,2016
70242,1,Government Center,408.6666666666667,Symphony,Symphony - Green Line - Park Street & North,green,2016
70242,1,Lechmere,514.151432212774,Symphony,Symphony - Green Line - Park Street & North,green,2016
70242,1,North Station,321.0,Symphony,Symphony - Green Line - Park Street & North,green,2016
70242,1,Park St,383.75,Symphony,Symphony - Green Line - Park Street & North,green,2016
70243,0,Heath St,530.4002294065168,Northeastern University,Northeastern University - Green Line - (E) Heath Street,green,2016
70244,1,Government Center,705.0,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2016
70244,1,Lechmere,527.155637228867,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2016
70244,1,North Station,617.1538461538462,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2016
70244,1,Park St,595.6111111111111,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2016
70245,0,Heath St,524.5101827457868,Museum of Fine Arts,Museum of Fine Arts - Green Line - (E) Heath Street,green,2016
70246,1,Government Center,981.0,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2016
70246,1,Lechmere,534.4246699848518,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2016
70246,1,North Station,140.0,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2016
70246,1,Park St,54.0,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2016
70247,0,Heath St,524.2591740699319,Longwood Medical Area,Longwood Medical Area - Green Line - (E) Heath Street,green,2016
70248,1,Government Center,569.0,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2016
70248,1,Lechmere,562.7738479289801,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2016
70248,1,North Station,405.0,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2016
70248,1,Park St,459.25,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2016
70249,0,Heath St,544.5038598509146,Brigham Circle,Brigham Circle - Green Line - (E) Heath Street,green,2016
70250,1,Government Center,204.33333333333334,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2016
70250,1,Lechmere,610.3578535437501,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2016
70250,1,North Station,1044.0,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2016
70251,0,Heath St,708.7782577393808,Fenwood Road,Fenwood Road - Green Line - (E) Heath Street,green,2016
70252,1,Lechmere,593.7333520795521,Fenwood Road,Fenwood Road - Green Line - Park Street & North,green,2016
70252,1,North Station,782.0,Fenwood Road,Fenwood Road - Green Line - Park Street & North,green,2016
70253,0,Heath St,584.5702123422369,Mission Park,Mission Park - Green Line - (E) Heath Street,green,2016
70254,1,Government Center,481.0,Mission Park,Mission Park - Green Line - Park Street & North,green,2016
70254,1,Lechmere,572.025473001954,Mission Park,Mission Park - Green Line - Park Street & North,green,2016
70254,1,North Station,234.0,Mission Park,Mission Park - Green Line - Park Street & North,green,2016
70254,1,Park St,434.0,Mission Park,Mission Park - Green Line - Park Street & North,green,2016
70255,0,Heath St,619.9948092981268,Riverway,Riverway - Green Line - (E) Heath Street,green,2016
70256,1,Lechmere,566.6892324966666,Riverway,Riverway - Green Line - Park Street & North,green,2016
70256,1,North Station,335.3333333333333,Riverway,Riverway - Green Line - Park Street & North,green,2016
70256,1,Park St,343.0,Riverway,Riverway - Green Line - Park Street & North,green,2016
70257,0,Heath St,630.721946671639,Back of the Hill,Back of the Hill - Green Line - (E) Heath Street,green,2016
70258,1,Lechmere,652.2361048204465,Back of the Hill,Back of the Hill - Green Line - Park Street & North,green,2016
70258,1,North Station,1026.5,Back of the Hill,Back of the Hill - Green Line - Park Street & North,green,2016
70258,1,Park St,453.5,Back of the Hill,Back of the Hill - Green Line - Park Street & North,green,2016
70260,1,Government Center,507.0,Heath Street,Heath Street - Green Line,green,2016
70260,1,Lechmere,567.9675324675325,Heath Street,Heath Street - Green Line,green,2016
70260,1,North Station,727.0,Heath Street,Heath Street - Green Line,green,2016
70278,0,Forest Hills,505.0565101937806,Assembly,Assembly - Orange Line - Forest Hills,orange,2016
70279,1,Oak Grove,500.3090081084083,Assembly,Assembly - Orange Line - Oak Grove,orange,2016
70001,1,Oak Grove,505.7861356582719,Forest Hills,Forest Hills - Orange Line,orange,2017
70002,0,Forest Hills,505.5733512474229,Green Street,Green Street - Orange Line - Forest Hills,orange,2017
70003,1,Oak Grove,507.11446546678036,Green Street,Green Street - Orange Line - Oak Grove,orange,2017
70004,0,Forest Hills,505.32089258873856,Stony Brook,Stony Brook - Orange Line - Forest Hills,orange,2017
70005,1,Oak Grove,509.2273027891172,Stony Brook,Stony Brook - Orange Line - Oak Grove,orange,2017
70006,0,Forest Hills,504.65555658284023,Jackson Square,Jackson Square - Orange Line - Forest Hills,orange,2017
70007,1,Oak Grove,508.8807992336116,Jackson Square,Jackson Square - Orange Line - Oak Grove,orange,2017
70008,0,Forest Hills,502.3931053591632,Roxbury Crossing,Roxbury Crossing - Orange Line - Forest Hills,orange,2017
70009,1,Oak Grove,508.9449685534591,Roxbury Crossing,Roxbury Crossing - Orange Line - Oak Grove,orange,2017
70010,0,Forest Hills,502.25609023251513,Ruggles,Ruggles - Orange Line - Forest Hills,orange,2017
70011,1,Oak Grove,508.47271277201776,Ruggles,Ruggles - Orange Line - Oak Grove,orange,2017
70012,0,Forest Hills,508.7862978259883,Massachusetts Avenue,Massachusetts Avenue - Orange Line - Forest Hills,orange,2017
70013,1,Oak Grove,514.1130621272033,Massachusetts Avenue,Massachusetts Avenue - Orange Line - Oak Grove,orange,2017
70014,0,Forest Hills,509.4791036974752,Back Bay,Back Bay - Orange Line - Forest Hills,orange,2017
70015,1,Oak Grove,515.6255415162454,Back Bay,Back Bay - Orange Line - Oak Grove,orange,2017
70016,0,Forest Hills,509.967933410657,Tufts Medical Center,Tufts Medical Center - Orange Line - Forest Hills,orange,2017
70017,1,Oak Grove,514.4666174265315,Tufts Medical Center,Tufts Medical Center - Orange Line - Oak Grove,orange,2017
70018,0,Forest Hills,511.60316775964964,Chinatown,Chinatown - Orange Line - Forest Hills,orange,2017
70019,1,Oak Grove,514.5497351777773,Chinatown,Chinatown - Orange Line - Oak Grove,orange,2017
